Order ID,Order Date,Customer ID,Region,Product ID,Quantity,Sales
IT-2014-2973778,3/24/2014,RS-19420,North,OFF-AR-10001607,2,55.92
ES-2012-3945862,12/27/2012,TC-21475,Central,OFF-AR-10003066,2,52.86
ES-2012-3945862,12/27/2012,TC-21475,Central,FUR-CH-10002477,1,475.86
ES-2012-3945862,12/27/2012,TC-21475,Central,OFF-AP-10001623,4,2266.44
IT-2012-1122046,6/9/2012,TS-21655,North,FUR-FU-10003910,3,75.42
ES-2012-2229596,3/23/2012,SP-20620,Central,OFF-AR-10003630,3,134.1
ES-2012-2229596,3/23/2012,SP-20620,Central,OFF-BI-10002128,2,29.64
ES-2013-1953205,1/23/2013,JS-15685,Central,FUR-BO-10004947,1,150.33
ES-2014-3701138,6/2/2014,CR-12820,Central,OFF-BI-10002570,4,113.04
ES-2012-2693104,12/21/2012,MB-18085,Central,OFF-AR-10003633,2,103.26
ES-2011-3822720,9/29/2011,BE-11455,South,OFF-AP-10001882,7,438.27
ES-2011-3822720,9/29/2011,BE-11455,South,OFF-PA-10001497,1,30.51
ES-2011-3822720,9/29/2011,BE-11455,South,FUR-BO-10000728,7,854.49
ES-2014-3240614,9/16/2014,BB-10990,South,OFF-AR-10004492,2,107.4
ES-2012-4487516,8/8/2012,MT-17815,Central,OFF-AR-10000799,3,48.06
ES-2012-4487516,8/8/2012,MT-17815,Central,OFF-EN-10001202,4,50.16
ES-2012-4487516,8/8/2012,MT-17815,Central,OFF-BI-10000734,4,196.8
ES-2014-4963892,5/13/2014,JC-15385,South,OFF-EN-10000673,6,94.5
IT-2014-5137649,11/22/2014,DR-12940,Central,OFF-AP-10004201,3,1552.41
ES-2014-4879051,12/6/2014,MG-18205,Central,OFF-PA-10002516,2,102.48
ES-2014-4879051,12/6/2014,MG-18205,Central,FUR-BO-10003779,2,726.78
ES-2014-4879051,12/6/2014,MG-18205,Central,OFF-BI-10002172,5,257.25
ES-2012-2088434,10/17/2012,FM-14290,Central,TEC-PH-10002119,3,223.47
ES-2012-2088434,10/17/2012,FM-14290,Central,OFF-FA-10000487,3,42.03
ES-2012-2088434,10/17/2012,FM-14290,Central,FUR-FU-10002614,3,131.67
ES-2012-2088434,10/17/2012,FM-14290,Central,FUR-CH-10002002,2,256.38
ES-2012-2650623,5/22/2012,KD-16495,Central,TEC-CO-10002466,3,423.27
ES-2012-2650623,5/22/2012,KD-16495,Central,OFF-FA-10003789,5,73.2
IT-2012-2415775,12/4/2012,NP-18670,Central,OFF-AR-10002640,2,28.44
IT-2012-2415775,12/4/2012,NP-18670,Central,TEC-CO-10001952,5,719.55
ES-2012-5514830,12/13/2012,FO-14305,Central,TEC-MA-10003812,8,2131.92
ES-2012-5514830,12/13/2012,FO-14305,Central,OFF-ST-10001091,2,22.5
ES-2012-1128541,6/25/2012,ME-17320,South,OFF-ST-10001426,3,51.03
ES-2012-1128541,6/25/2012,ME-17320,South,OFF-BI-10001643,8,124.08
ES-2012-1128541,6/25/2012,ME-17320,South,OFF-EN-10004571,4,88.92
ES-2012-1128541,6/25/2012,ME-17320,South,OFF-AR-10001607,4,111.84
ES-2012-1128541,6/25/2012,ME-17320,South,OFF-FA-10004734,1,16.59
ES-2011-4182812,12/23/2011,CS-12175,Central,OFF-AR-10001418,5,133.5
ES-2012-2294075,11/24/2012,DJ-13630,Central,OFF-BI-10004195,2,20.2
ES-2014-2810919,2/12/2014,SC-20680,South,OFF-PA-10001650,2,40.74
ES-2014-2783426,11/20/2014,SB-20290,North,OFF-AP-10000263,3,933.21
ES-2012-3292839,11/27/2012,DB-13615,Central,OFF-AR-10000594,3,59.31
ES-2012-3725853,10/11/2012,EM-13825,North,OFF-FA-10001097,7,80.43
ES-2012-3725853,10/11/2012,EM-13825,North,OFF-ST-10002172,3,172.17
ES-2012-3725853,10/11/2012,EM-13825,North,OFF-AR-10000724,2,30.96
ES-2013-2732869,6/13/2013,AB-10165,North,OFF-AR-10003651,3,34.11
ES-2014-3088059,5/21/2014,LD-16855,Central,TEC-AC-10001243,2,80.58
ES-2012-3536212,8/29/2012,DM-12955,Central,OFF-FA-10004997,3,42.48
IT-2012-1180980,4/26/2012,LS-17230,Central,TEC-MA-10002413,2,347.88
IT-2012-1180980,4/26/2012,LS-17230,Central,FUR-FU-10001252,2,232.62
ES-2012-5307098,6/2/2012,JL-15505,South,FUR-FU-10002557,2,44.34
ES-2012-5307098,6/2/2012,JL-15505,South,OFF-PA-10000876,4,111.84
ES-2012-4291867,12/3/2012,AB-10015,Central,OFF-FA-10002759,6,115.38
ES-2012-4291867,12/3/2012,AB-10015,Central,OFF-ST-10000430,2,266.4
ES-2012-4291867,12/3/2012,AB-10015,Central,TEC-MA-10001210,3,157.23
ES-2012-4291867,12/3/2012,AB-10015,Central,FUR-CH-10004790,2,106.02
IT-2013-1595868,8/11/2013,SG-20605,Central,FUR-BO-10004914,3,430.11
IT-2013-1595868,8/11/2013,SG-20605,Central,TEC-AC-10001032,5,286.65
IT-2014-3629752,9/1/2014,BW-11110,Central,OFF-ST-10002800,3,71.1
ES-2013-5782100,8/8/2013,AH-10075,Central,OFF-LA-10001284,9,65.61
ES-2013-5782100,8/8/2013,AH-10075,Central,OFF-BI-10003397,2,55.74
ES-2013-5782100,8/8/2013,AH-10075,Central,FUR-CH-10002647,5,354.9
ES-2013-5782100,8/8/2013,AH-10075,Central,OFF-BI-10002083,4,26.64
ES-2013-5353746,11/4/2013,DF-13135,North,OFF-BI-10000346,1,29.91
ES-2014-4017894,7/30/2014,DN-13690,South,FUR-FU-10003619,6,301.5
ES-2014-4017894,7/30/2014,DN-13690,South,OFF-ST-10002555,1,198.39
ES-2014-4017894,7/30/2014,DN-13690,South,OFF-AR-10002902,7,375.9
ES-2011-5957871,4/29/2011,CT-11995,Central,OFF-AR-10003117,1,29.01
ES-2011-5957871,4/29/2011,CT-11995,Central,OFF-AR-10002816,3,160.92
IT-2011-2241184,12/22/2011,AI-10855,South,TEC-PH-10003549,2,146.4
IT-2013-5604677,5/11/2013,CP-12340,Central,OFF-AR-10001777,5,247.5
ES-2014-5329048,7/29/2014,CM-12715,Central,OFF-AP-10004825,5,267.3
ES-2014-5329048,7/29/2014,CM-12715,Central,TEC-AC-10004883,3,217.35
ES-2014-5329048,7/29/2014,CM-12715,Central,TEC-CO-10001633,1,293.85
ES-2013-2720611,10/6/2013,EM-13960,North,FUR-CH-10003062,4,225.36
ES-2013-2720611,10/6/2013,EM-13960,North,OFF-LA-10000700,1,11.34
IT-2014-3261574,9/27/2014,RP-19390,North,OFF-LA-10004737,5,61.2
IT-2014-3261574,9/27/2014,RP-19390,North,OFF-BI-10002040,1,30.81
ES-2013-4467739,3/5/2013,IM-15055,Central,OFF-BI-10002047,1,8.94
ES-2013-4522703,11/3/2013,WB-21850,South,OFF-AR-10002485,4,106.56
ES-2012-2067032,12/11/2012,AJ-10780,North,FUR-BO-10003103,2,822.42
ES-2012-2067032,12/11/2012,AJ-10780,North,OFF-AR-10002805,2,97.2
ES-2013-5911126,10/29/2013,AG-10495,Central,TEC-PH-10003137,3,418.05
ES-2013-5911126,10/29/2013,AG-10495,Central,OFF-ST-10002800,4,94.8
IT-2011-4968367,11/17/2011,RW-19540,North,OFF-AR-10004519,3,164.7
IT-2013-5115273,5/30/2013,JB-15925,Central,OFF-PA-10003920,3,39.78
IT-2013-5115273,5/30/2013,JB-15925,Central,OFF-LA-10000321,1,10.32
IT-2013-5115273,5/30/2013,JB-15925,Central,OFF-ST-10004473,5,266.4
IT-2013-5115273,5/30/2013,JB-15925,Central,OFF-LA-10000039,1,9
IT-2013-5115273,5/30/2013,JB-15925,Central,FUR-BO-10004914,1,143.37
IT-2013-5115273,5/30/2013,JB-15925,Central,TEC-PH-10003762,4,2570.76
IT-2014-1147467,6/20/2014,MW-18235,North,FUR-FU-10001086,2,222.24
IT-2014-1147467,6/20/2014,MW-18235,North,OFF-FA-10001892,2,38.82
IT-2014-1147467,6/20/2014,MW-18235,North,TEC-PH-10004810,4,498.12
ES-2014-3719722,9/23/2014,LE-16810,Central,FUR-CH-10000603,2,90.3
ES-2014-3719722,9/23/2014,LE-16810,Central,OFF-BI-10000267,2,12.9
IT-2014-3116089,8/19/2014,ME-18010,North,OFF-ST-10004267,4,513.72
ES-2014-5916291,9/6/2014,AR-10825,South,OFF-PA-10000850,5,90.6
ES-2014-5916291,9/6/2014,AR-10825,South,OFF-AP-10000258,4,276.72
ES-2014-5916291,9/6/2014,AR-10825,South,OFF-AR-10002816,5,268.2
ES-2014-5916291,9/6/2014,AR-10825,South,OFF-AR-10002156,3,44.1
ES-2013-5800327,3/28/2013,CY-12745,South,TEC-AC-10000827,4,331.92
ES-2013-5800327,3/28/2013,CY-12745,South,OFF-EN-10000648,6,141.3
IT-2013-1856233,9/21/2013,EB-13840,Central,OFF-BI-10001138,3,88.74
ES-2012-4741068,4/24/2012,MV-18190,Central,OFF-ST-10001646,5,93.75
ES-2014-3388526,10/11/2014,BB-10990,Central,OFF-FA-10004997,3,42.48
ES-2014-3388526,10/11/2014,BB-10990,Central,FUR-BO-10004316,2,289.44
ES-2014-3388526,10/11/2014,BB-10990,Central,OFF-PA-10003416,3,49.77
ES-2014-4896612,9/18/2014,RS-19420,Central,FUR-BO-10002892,5,2203.35
ES-2012-4943358,4/8/2012,CG-12520,North,OFF-BI-10001507,4,45.28
ES-2012-4943358,4/8/2012,CG-12520,North,OFF-BI-10002354,1,14.61
ES-2014-3810974,3/23/2014,JL-15850,North,OFF-SU-10001578,5,240.45
ES-2014-5759001,12/13/2014,JR-16210,Central,OFF-LA-10003058,2,16.74
ES-2014-4995013,10/2/2014,AH-10690,South,OFF-EN-10003484,1,6
ES-2014-4995013,10/2/2014,AH-10690,South,TEC-AC-10004557,3,88.47
ES-2014-4995013,10/2/2014,AH-10690,South,OFF-ST-10001255,2,114.84
ES-2014-4995013,10/2/2014,AH-10690,South,OFF-SU-10000255,4,139.56
ES-2014-4995013,10/2/2014,AH-10690,South,OFF-FA-10000799,3,44.73
ES-2014-4995013,10/2/2014,AH-10690,South,OFF-AR-10001228,6,152.28
ES-2014-4995013,10/2/2014,AH-10690,South,TEC-PH-10002565,3,500.67
ES-2014-4531898,9/25/2014,BD-11620,South,OFF-SU-10002900,3,129.15
IT-2011-4488946,2/2/2011,EB-13840,Central,OFF-ST-10000095,2,275.58
IT-2011-4488946,2/2/2011,EB-13840,Central,TEC-CO-10004042,1,378.81
IT-2012-5223020,11/25/2012,BB-11545,South,OFF-BI-10003397,2,55.74
IT-2012-5223020,11/25/2012,BB-11545,South,OFF-BI-10001621,6,298.62
IT-2012-5223020,11/25/2012,BB-11545,South,OFF-EN-10001854,5,91.8
ES-2012-5103176,10/19/2012,MG-17695,South,OFF-FA-10004799,7,95.13
ES-2013-1247648,1/18/2013,AT-10435,Central,TEC-PH-10000309,3,520.11
IT-2012-1824454,2/11/2012,VW-21775,Central,OFF-ST-10003204,3,164.07
ES-2013-3567936,1/10/2013,DA-13450,Central,OFF-PA-10004480,2,90.18
IT-2011-1626202,7/29/2011,AH-10030,North,OFF-FA-10003931,8,100.48
ES-2013-1068972,9/12/2013,GM-14440,Central,OFF-AR-10003384,1,17.4
ES-2013-1068972,9/12/2013,GM-14440,Central,FUR-CH-10001278,2,114.78
ES-2013-1068972,9/12/2013,GM-14440,Central,OFF-AR-10002116,2,31.08
IT-2013-5081262,7/20/2013,EH-13945,North,TEC-CO-10002857,7,1190.28
ES-2013-1579342,1/28/2013,KM-16375,Central,TEC-PH-10004583,5,3213.9
ES-2014-4041713,11/18/2014,KT-16465,Central,OFF-BI-10002738,5,40.2
ES-2013-1562914,4/8/2013,VF-21715,Central,FUR-FU-10003651,2,44.64
ES-2013-2860574,2/27/2013,LB-16795,North,TEC-CO-10002962,4,1429.44
ES-2013-2860574,2/27/2013,LB-16795,North,OFF-AP-10003590,10,3632.5
ES-2014-4012309,12/17/2014,JW-15220,South,OFF-BI-10002674,3,37.08
ES-2014-3881453,12/29/2014,DM-13345,South,OFF-ST-10002340,1,58.32
ES-2014-3881453,12/29/2014,DM-13345,South,TEC-MA-10004896,2,145.86
ES-2014-1753356,5/29/2014,DL-13315,North,FUR-TA-10004524,3,1554.57
ES-2013-3496941,5/18/2013,FH-14350,North,OFF-BI-10002986,3,34.29
IT-2014-1534186,2/8/2014,VG-21790,South,TEC-PH-10003713,4,2544.6
IT-2014-1534186,2/8/2014,VG-21790,South,TEC-CO-10003124,2,294.3
IT-2014-1534186,2/8/2014,VG-21790,South,TEC-PH-10002623,2,1308.48
ES-2012-4869141,8/23/2012,AT-10735,Central,OFF-SU-10001690,3,102.15
ES-2014-5214699,6/8/2014,MO-17500,South,TEC-MA-10000753,2,519.54
ES-2012-4487119,12/21/2012,RD-19720,Central,FUR-CH-10000013,5,394.95
ES-2011-2520255,10/20/2011,TB-21190,Central,OFF-PA-10002352,1,13.47
IT-2014-1658709,1/20/2014,KL-16645,Central,TEC-CO-10000620,2,756.9
ES-2014-4030649,4/9/2014,SV-20815,South,OFF-BI-10001138,3,88.74
ES-2014-4030649,4/9/2014,SV-20815,South,OFF-ST-10003785,2,395.82
ES-2011-3305419,9/24/2011,NF-18595,Central,TEC-PH-10003439,5,834.9
ES-2011-3305419,9/24/2011,NF-18595,Central,OFF-AR-10002816,2,107.28
IT-2013-1230554,1/16/2013,SB-20185,North,TEC-AC-10001030,4,108.84
IT-2013-1230554,1/16/2013,SB-20185,North,TEC-PH-10002296,6,819
IT-2013-1230554,1/16/2013,SB-20185,North,OFF-BI-10000563,7,57.12
IT-2013-1230554,1/16/2013,SB-20185,North,FUR-BO-10000155,5,607.65
ES-2013-1222538,11/6/2013,GH-14425,Central,OFF-SU-10001578,2,96.18
ES-2013-1222538,11/6/2013,GH-14425,Central,OFF-SU-10000343,7,276.15
ES-2013-1222538,11/6/2013,GH-14425,Central,OFF-EN-10000352,3,60.57
ES-2013-1222538,11/6/2013,GH-14425,Central,OFF-PA-10001212,8,162.24
ES-2013-1222538,11/6/2013,GH-14425,Central,FUR-CH-10004047,1,137.4
ES-2013-1222538,11/6/2013,GH-14425,Central,OFF-BI-10004195,7,70.7
ES-2014-5298444,2/27/2014,HA-14905,South,TEC-CO-10001162,2,757.32
ES-2012-5480702,11/20/2012,TP-21565,Central,FUR-CH-10001784,6,351.84
ES-2012-5480702,11/20/2012,TP-21565,Central,FUR-CH-10003249,9,529.47
ES-2012-5480702,11/20/2012,TP-21565,Central,OFF-PA-10003416,4,66.36
ES-2011-3248922,8/9/2011,ER-13855,South,OFF-AP-10002330,12,6517.08
ES-2011-3248922,8/9/2011,ER-13855,South,OFF-ST-10003641,9,508.14
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-LA-10000760,1,10.17
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-ST-10004191,4,816.6
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-FA-10000670,5,83.7
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-AR-10000594,1,19.77
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-ST-10000872,7,961.38
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-FA-10003463,4,46.08
IT-2013-5843979,9/11/2013,HF-14995,North,FUR-CH-10003114,2,360.24
IT-2013-5843979,9/11/2013,HF-14995,North,OFF-BI-10002172,10,514.5
ES-2011-3276063,6/28/2011,LL-16840,North,TEC-MA-10000875,2,628.44
IT-2011-3316894,6/4/2011,PC-19000,South,OFF-ST-10001758,8,1692.96
IT-2011-3316894,6/4/2011,PC-19000,South,OFF-EN-10003936,5,122.7
IT-2011-3316894,6/4/2011,PC-19000,South,FUR-TA-10000304,3,954.9
ES-2014-4627826,11/24/2014,MG-18145,Central,FUR-BO-10003881,4,788.4
ES-2014-4627826,11/24/2014,MG-18145,Central,OFF-SU-10001657,2,75.6
ES-2014-4627826,11/24/2014,MG-18145,Central,OFF-BI-10003114,2,13.98
ES-2012-3714969,10/15/2012,YC-21895,Central,OFF-AR-10001898,2,53.34
ES-2013-3690526,8/28/2013,BS-11665,Central,OFF-AR-10004492,1,53.7
ES-2013-3690526,8/28/2013,BS-11665,Central,OFF-EN-10003669,13,514.41
ES-2014-3406497,11/9/2014,DH-13075,Central,OFF-AR-10001720,3,148.41
ES-2014-3406497,11/9/2014,DH-13075,Central,TEC-AC-10000007,2,513.12
ES-2014-3406497,11/9/2014,DH-13075,Central,OFF-BI-10000115,4,24.48
ES-2014-3571990,1/21/2014,AI-10855,Central,OFF-AR-10000659,4,121.08
ES-2014-3571990,1/21/2014,AI-10855,Central,OFF-SU-10000076,3,138.6
ES-2011-3376060,11/4/2011,JW-16075,Central,TEC-AC-10004586,7,293.58
ES-2012-1361094,3/8/2012,JP-16135,South,OFF-FA-10002066,2,39.54
ES-2012-1361094,3/8/2012,JP-16135,South,OFF-BI-10000282,9,152.82
ES-2012-1361094,3/8/2012,JP-16135,South,FUR-FU-10000135,8,414.72
ES-2012-1361094,3/8/2012,JP-16135,South,OFF-BI-10001820,3,151.38
ES-2012-1361094,3/8/2012,JP-16135,South,OFF-AP-10003717,12,720
IT-2013-3698036,7/26/2013,JD-16150,Central,FUR-TA-10003527,3,1447.56
ES-2011-4753806,8/30/2011,DL-12865,North,OFF-ST-10001818,6,290.88
ES-2011-4753806,8/30/2011,DL-12865,North,OFF-SU-10004435,3,134.37
ES-2012-2780126,1/6/2012,TP-21565,Central,OFF-AR-10000409,2,101.58
ES-2012-1298741,5/15/2012,JA-15970,North,TEC-CO-10003268,2,348.66
ES-2013-3632888,8/24/2013,HR-14830,North,OFF-EN-10000142,5,73.2
ES-2012-4442950,12/29/2012,DW-13585,Central,OFF-ST-10004473,6,319.68
ES-2012-5120264,1/13/2012,JL-15175,North,TEC-MA-10003927,4,1207.08
ES-2011-3121115,11/23/2011,RE-19450,Central,TEC-MA-10000473,7,583.38
ES-2011-3121115,11/23/2011,RE-19450,Central,FUR-FU-10003500,3,155.43
ES-2011-3121115,11/23/2011,RE-19450,Central,OFF-BI-10000542,4,117.96
ES-2011-3121115,11/23/2011,RE-19450,Central,FUR-BO-10001888,2,341.4
ES-2011-3121115,11/23/2011,RE-19450,Central,TEC-PH-10000037,5,773.4
ES-2011-3121115,11/23/2011,RE-19450,Central,OFF-BI-10002459,2,100.26
ES-2011-3121115,11/23/2011,RE-19450,Central,OFF-BI-10000815,2,63.9
IT-2012-2644618,6/20/2012,BF-11020,Central,OFF-FA-10002531,2,28.14
IT-2014-3675672,11/3/2014,AB-10015,Central,OFF-ST-10001648,2,109.32
IT-2014-3675672,11/3/2014,AB-10015,Central,OFF-LA-10000039,3,27
IT-2012-3761235,3/23/2012,AA-10375,South,TEC-PH-10000292,4,266.04
ES-2011-4767717,6/6/2011,AC-10660,Central,OFF-AR-10002816,6,321.84
ES-2014-3846644,9/22/2014,MH-18025,South,OFF-PA-10001661,2,67.86
ES-2013-1827959,5/31/2013,EA-14035,South,OFF-ST-10001576,4,92.88
ES-2014-4936686,8/20/2014,KW-16570,Central,OFF-ST-10003335,2,21.54
IT-2013-2332242,6/21/2013,SJ-20215,Central,OFF-PA-10002516,3,153.72
IT-2013-2332242,6/21/2013,SJ-20215,Central,OFF-SU-10002346,11,151.8
ES-2014-3704704,8/28/2014,CC-12220,Central,OFF-ST-10004739,3,93.51
ES-2014-3704704,8/28/2014,CC-12220,Central,OFF-AR-10003217,2,34.02
IT-2014-1792968,12/15/2014,RB-19705,North,OFF-PA-10001844,3,74.16
ES-2013-4031061,11/18/2013,DV-13465,South,OFF-AR-10000711,2,29.1
ES-2013-4031061,11/18/2013,DV-13465,South,OFF-SU-10001813,5,75.9
IT-2013-4063561,4/6/2013,MY-17380,North,TEC-MA-10000433,5,1533.15
IT-2013-4063561,4/6/2013,MY-17380,North,OFF-EN-10003080,3,68.67
IT-2013-4063561,4/6/2013,MY-17380,North,TEC-AC-10004556,3,347.67
ES-2011-3523269,12/24/2011,CC-12370,South,OFF-BI-10003763,4,41.64
ES-2013-5379148,3/10/2013,BP-11155,South,OFF-LA-10004007,7,75.6
ES-2013-5379148,3/10/2013,BP-11155,South,OFF-AR-10000502,8,153.6
ES-2012-2393484,1/14/2012,AZ-10750,Central,OFF-AR-10003658,2,59.1
ES-2012-2393484,1/14/2012,AZ-10750,Central,TEC-PH-10002907,6,478.98
ES-2011-1298103,10/27/2011,SN-20560,North,FUR-BO-10001387,3,590.22
ES-2012-1207634,2/8/2012,LS-17230,Central,FUR-FU-10004640,5,79.8
ES-2013-3894596,2/26/2013,KB-16240,South,FUR-FU-10000972,9,439.02
ES-2013-3894596,2/26/2013,KB-16240,South,OFF-PA-10001492,6,179.46
ES-2014-1559544,8/21/2014,DP-13105,South,OFF-BI-10001833,3,22.05
ES-2011-3470557,11/28/2011,PF-19225,North,OFF-SU-10001592,9,243.54
ES-2014-3930752,12/13/2014,GW-14605,Central,OFF-SU-10001351,5,125.4
ES-2013-3639975,8/21/2013,CL-12565,Central,FUR-CH-10001553,3,142.92
ES-2011-1441570,1/6/2011,MF-18250,Central,TEC-PH-10003770,2,249.18
ES-2012-3330001,10/24/2012,SG-20890,North,OFF-BI-10002738,3,24.12
ES-2012-3330001,10/24/2012,SG-20890,North,OFF-AR-10001546,7,326.13
ES-2012-3330001,10/24/2012,SG-20890,North,OFF-LA-10001265,2,16.92
ES-2012-3330001,10/24/2012,SG-20890,North,OFF-AP-10000415,2,170.64
ES-2012-3330001,10/24/2012,SG-20890,North,OFF-ST-10000355,1,9.33
ES-2012-3330001,10/24/2012,SG-20890,North,TEC-MA-10001624,3,245.97
ES-2012-3330001,10/24/2012,SG-20890,North,OFF-BI-10000538,2,101.1
ES-2012-3330001,10/24/2012,SG-20890,North,FUR-CH-10002610,2,324.06
IT-2014-4499061,3/18/2014,RP-19270,Central,TEC-CO-10004099,6,1771.74
IT-2014-4499061,3/18/2014,RP-19270,Central,OFF-EN-10003073,6,117
IT-2014-4499061,3/18/2014,RP-19270,Central,TEC-CO-10004034,4,1266.36
ES-2013-5676979,1/31/2013,CT-11995,Central,FUR-CH-10002090,1,166.14
IT-2012-5703527,3/23/2012,KD-16495,Central,OFF-BI-10000368,4,50.28
IT-2012-5703527,3/23/2012,KD-16495,Central,OFF-BI-10001900,2,21.3
IT-2012-4367428,4/13/2012,KB-16315,Central,FUR-CH-10004255,3,1384.29
IT-2012-4367428,4/13/2012,KB-16315,Central,OFF-BI-10000346,7,209.37
IT-2012-4367428,4/13/2012,KB-16315,Central,OFF-AR-10003005,3,82.89
ES-2011-4395271,10/22/2011,BP-11095,North,OFF-EN-10002736,4,52.2
ES-2011-4395271,10/22/2011,BP-11095,North,OFF-PA-10001661,4,135.72
IT-2013-2763542,8/19/2013,DF-13135,Central,OFF-ST-10001173,2,96.9
IT-2013-2763542,8/19/2013,DF-13135,Central,OFF-SU-10000171,7,303.03
IT-2013-2763542,8/19/2013,DF-13135,Central,OFF-ST-10003204,7,382.83
IT-2013-1454838,4/1/2013,SP-20920,Central,FUR-CH-10004101,4,681.72
ES-2013-2117585,7/8/2013,LR-17035,Central,OFF-AR-10000711,4,58.2
ES-2014-1833179,2/25/2014,PB-19210,North,OFF-AR-10002672,5,94.35
ES-2014-1833179,2/25/2014,PB-19210,North,OFF-EN-10004150,4,64.56
ES-2012-5796869,8/25/2012,JH-16180,Central,OFF-BI-10000171,4,27.24
ES-2012-5796869,8/25/2012,JH-16180,Central,OFF-SU-10004244,8,115.44
ES-2012-5796869,8/25/2012,JH-16180,Central,OFF-AR-10001672,2,97.74
ES-2012-5796869,8/25/2012,JH-16180,Central,OFF-ST-10001818,3,145.44
ES-2012-5796869,8/25/2012,JH-16180,Central,OFF-ST-10001213,6,296.46
ES-2014-3977451,5/27/2014,JK-15205,Central,OFF-LA-10001546,4,39
ES-2014-3977451,5/27/2014,JK-15205,Central,FUR-BO-10001155,2,282.9
ES-2014-3977451,5/27/2014,JK-15205,Central,FUR-CH-10002610,3,486.09
ES-2012-2621001,3/20/2012,AB-10015,North,TEC-MA-10000161,2,628.2
ES-2012-1411725,3/2/2012,AB-10165,Central,OFF-LA-10001618,7,61.32
ES-2014-5375927,11/1/2014,SB-20185,South,OFF-AP-10001298,4,2243.88
ES-2011-5950121,5/12/2011,EB-13840,Central,OFF-FA-10002264,3,42.12
ES-2011-2075610,8/18/2011,LM-17065,Central,OFF-BI-10002354,7,102.27
ES-2011-2075610,8/18/2011,LM-17065,Central,OFF-PA-10003956,1,16.62
ES-2011-2075610,8/18/2011,LM-17065,Central,OFF-ST-10001648,4,218.64
ES-2011-2075610,8/18/2011,LM-17065,Central,OFF-ST-10000130,10,470.4
ES-2011-2075610,8/18/2011,LM-17065,Central,TEC-PH-10004263,2,303.66
ES-2011-5898391,9/12/2011,MG-17650,Central,OFF-BI-10004554,2,12.66
ES-2011-5898391,9/12/2011,MG-17650,Central,TEC-PH-10000309,2,346.74
ES-2011-5898391,9/12/2011,MG-17650,Central,OFF-PA-10000756,5,142.35
ES-2011-5898391,9/12/2011,MG-17650,Central,FUR-CH-10002477,1,475.86
ES-2011-5898391,9/12/2011,MG-17650,Central,OFF-FA-10004424,6,112.32
ES-2011-5898391,9/12/2011,MG-17650,Central,OFF-BI-10000329,3,49.95
ES-2011-5898391,9/12/2011,MG-17650,Central,OFF-ST-10003322,6,284.94
ES-2011-4694484,10/14/2011,JC-15775,Central,OFF-AR-10001714,2,50.7
ES-2011-3286627,6/15/2011,NF-18385,North,TEC-AC-10003666,6,1477.26
ES-2011-3286627,6/15/2011,NF-18385,North,OFF-ST-10001648,3,163.98
ES-2011-3286627,6/15/2011,NF-18385,North,OFF-ST-10001358,1,29.76
ES-2013-1268416,10/25/2013,CK-12325,Central,OFF-FA-10004257,3,58.5
ES-2014-1345837,6/3/2014,JG-15805,Central,OFF-PA-10004429,2,27.06
ES-2014-1345837,6/3/2014,JG-15805,Central,OFF-LA-10001075,4,40.32
IT-2012-5288691,8/29/2012,PB-18805,Central,OFF-AP-10001099,3,1703.7
IT-2012-5288691,8/29/2012,PB-18805,Central,TEC-AC-10002883,3,210.78
ES-2013-5421797,12/11/2013,LR-16915,Central,OFF-FA-10003411,6,68.04
ES-2012-3083992,12/31/2012,NP-18670,Central,FUR-BO-10003878,2,303.96
ES-2012-3083992,12/31/2012,NP-18670,Central,OFF-FA-10001026,5,67.5
ES-2012-3083992,12/31/2012,NP-18670,Central,TEC-PH-10003325,2,246.48
ES-2012-3083992,12/31/2012,NP-18670,Central,OFF-AR-10000727,2,99.48
ES-2012-1328574,12/22/2012,PF-19165,Central,TEC-CO-10002423,6,845.64
ES-2013-3547323,10/30/2013,DL-13330,Central,TEC-AC-10000929,1,40.71
ES-2012-5149849,10/11/2012,TC-20980,Central,TEC-CO-10002232,3,386.1
ES-2012-5149849,10/11/2012,TC-20980,Central,FUR-TA-10002411,6,3095.46
ES-2012-5149849,10/11/2012,TC-20980,Central,FUR-FU-10001436,2,102.9
ES-2011-5793145,5/5/2011,SC-20695,Central,TEC-CO-10000660,4,1047.48
ES-2011-5793145,5/5/2011,SC-20695,Central,TEC-CO-10002601,2,382.26
ES-2014-5784467,12/26/2014,CS-12490,Central,OFF-BI-10002083,1,6.66
ES-2011-2696233,4/19/2011,LE-16810,Central,OFF-AR-10003005,3,82.89
ES-2013-2355379,6/13/2013,KB-16405,North,OFF-BI-10001685,5,33.45
ES-2013-2355379,6/13/2013,KB-16405,North,OFF-SU-10003758,5,115.8
ES-2014-3535439,4/24/2014,CC-12145,Central,OFF-ST-10000288,2,415.62
ES-2014-3535439,4/24/2014,CC-12145,Central,TEC-AC-10003506,9,2305.26
ES-2012-4306010,5/12/2012,IG-15085,North,OFF-BI-10003763,2,20.82
